,1. open,2. high,3. low,4. close,5. volume,day,day_of_month,month
2014-02-10,1.03,1.03,1.03,1.03,0,1,10,2
2014-02-07,1.03,1.03,1.03,1.03,818,5,7,2
2014-02-06,1.02,1.02,1.02,1.02,0,4,6,2
2014-02-05,1.02,1.02,1.02,1.02,8100,3,5,2
2014-02-04,1.03,1.03,1.03,1.03,5000,2,4,2
2014-02-03,1.02,1.02,1.02,1.02,0,1,3,2
2014-01-31,1.02,1.02,1.02,1.02,24000,5,31,1
2014-01-30,1.03,1.03,1.03,1.03,0,4,30,1
2014-01-29,1.03,1.03,1.03,1.03,0,3,29,1
2014-01-28,1.03,1.03,1.03,1.03,15000,2,28,1
2014-01-27,1.02,1.02,1.02,1.02,0,1,27,1
2014-01-24,1.02,1.02,1.02,1.02,0,5,24,1
2014-01-23,1.02,1.02,1.02,1.02,0,4,23,1
2014-01-22,1.02,1.02,1.02,1.02,0,3,22,1
2014-01-21,1.02,1.02,1.02,1.02,8000,2,21,1
2014-01-17,1.02,1.02,1.02,1.02,8000,5,17,1
2014-01-16,1.03,1.03,1.03,1.03,0,4,16,1
2014-01-15,1.03,1.03,1.03,1.03,7000,3,15,1
2014-01-14,1.04,1.04,1.04,1.04,0,2,14,1
2014-01-13,1.04,1.04,1.04,1.04,1500,1,13,1
2014-01-10,1.04,1.0401,1.04,1.04,5500,5,10,1
2014-01-09,1.04,1.04,1.04,1.04,0,4,9,1
2014-01-08,1.04,1.04,1.04,1.04,0,3,8,1
2014-01-07,1.04,1.04,1.04,1.04,0,2,7,1
2014-01-06,1.04,1.04,1.04,1.04,0,1,6,1
2014-01-03,1.04,1.04,1.04,1.04,25000,5,3,1
2014-01-02,1.02,1.0301,1.02,1.02,0,4,2,1
2013-12-31,1.02,1.0301,1.02,1.02,25000,2,31,12
2013-12-30,1.02,1.02,1.02,1.02,3000,1,30,12
2013-12-27,0.99,0.99,0.99,0.99,0,5,27,12
2013-12-26,0.99,0.99,0.99,0.99,0,4,26,12
2013-12-24,0.99,0.99,0.99,0.99,0,2,24,12
2013-12-23,0.99,0.99,0.99,0.99,0,1,23,12
2013-12-20,0.99,0.99,0.99,0.99,0,5,20,12
2013-12-19,0.99,0.99,0.99,0.99,0,4,19,12
2013-12-18,0.99,0.99,0.99,0.99,15000,3,18,12
2013-12-17,1.05,1.05,1.05,1.05,0,2,17,12
2013-12-16,1.05,1.05,1.05,1.05,0,1,16,12
2013-12-13,1.05,1.05,1.05,1.05,0,5,13,12
2013-12-12,1.05,1.05,1.05,1.05,0,4,12,12
2013-12-11,1.05,1.05,1.05,1.05,0,3,11,12
2013-12-10,1.05,1.05,1.05,1.05,0,2,10,12
2013-12-09,1.05,1.05,1.05,1.05,0,1,9,12
2013-12-06,1.05,1.05,1.05,1.05,4000,5,6,12
2013-12-05,1.03,1.03,1.0,1.0,31250,4,5,12
2013-12-04,1.038,1.038,1.038,1.038,1000,3,4,12
2013-12-03,1.03,1.03,1.01,1.01,14320,2,3,12
2013-12-02,1.0,1.0,1.0,1.0,9000,1,2,12
2013-11-29,1.01,1.01,1.01,1.01,0,5,29,11
2013-11-27,1.01,1.01,1.01,1.01,0,3,27,11
2013-11-26,1.01,1.01,1.01,1.01,0,2,26,11
2013-11-25,1.01,1.01,1.01,1.01,0,1,25,11
2013-11-22,1.01,1.01,1.01,1.01,0,5,22,11
2013-11-21,1.01,1.01,1.01,1.01,4000,4,21,11
2013-11-20,1.03,1.05,1.03,1.05,0,3,20,11
2013-11-19,1.03,1.05,1.03,1.05,0,2,19,11
2013-11-18,1.03,1.05,1.03,1.05,0,1,18,11
2013-11-15,1.03,1.05,1.03,1.05,0,5,15,11
2013-11-14,1.03,1.05,1.03,1.05,0,4,14,11
2013-11-13,1.03,1.05,1.03,1.05,0,3,13,11
2013-11-12,1.03,1.05,1.03,1.05,0,2,12,11
2013-11-11,1.03,1.05,1.03,1.05,0,1,11,11
2013-11-08,1.03,1.05,1.03,1.05,0,5,8,11
2013-11-07,1.03,1.05,1.03,1.05,0,4,7,11
2013-11-06,1.03,1.05,1.03,1.05,5845,3,6,11
2013-11-05,1.02,1.03,1.02,1.03,0,2,5,11
2013-11-04,1.02,1.03,1.02,1.03,0,1,4,11
2013-11-01,1.02,1.03,1.02,1.03,1100,5,1,11
2013-10-31,1.045,1.045,1.03,1.03,15000,4,31,10
2013-10-30,1.05,1.05,1.04,1.04,11200,3,30,10
2013-10-29,1.01,1.01,1.01,1.01,0,2,29,10
2013-10-28,1.01,1.01,1.01,1.01,6000,1,28,10
2013-10-25,1.04,1.04,1.04,1.04,4200,5,25,10
2013-10-24,1.02,1.02,1.01,1.01,6000,4,24,10
2013-10-23,1.0,1.0,1.0,1.0,17000,3,23,10
2013-10-22,1.03,1.03,1.01,1.01,42200,2,22,10
2013-10-21,1.0,1.0,1.0,1.0,11000,1,21,10
2013-10-18,0.99,0.99,0.99,0.99,0,5,18,10
2013-10-17,0.99,0.99,0.99,0.99,0,4,17,10
2013-10-16,0.99,0.99,0.99,0.99,0,3,16,10
2013-10-15,0.99,0.99,0.99,0.99,0,2,15,10
2013-10-14,0.99,0.99,0.99,0.99,6000,1,14,10
2013-10-11,0.99,0.99,0.99,0.99,0,5,11,10
2013-10-10,0.99,0.99,0.99,0.99,21000,4,10,10
2013-10-09,0.98,0.98,0.98,0.98,14000,3,9,10
2013-10-08,1.0,1.0,1.0,1.0,5000,2,8,10
2013-10-07,0.99,0.99,0.99,0.99,0,1,7,10
2013-10-04,0.99,0.99,0.99,0.99,7000,5,4,10
2013-10-03,1.0,1.0,1.0,1.0,0,4,3,10
2013-10-02,1.0,1.0,1.0,1.0,0,3,2,10
2013-10-01,1.0,1.0,1.0,1.0,0,2,1,10
2013-09-30,1.0,1.0,1.0,1.0,0,1,30,9
2013-09-27,1.0,1.0,1.0,1.0,0,5,27,9
2013-09-26,1.0,1.0,1.0,1.0,7000,4,26,9
2013-09-25,1.0,1.0,1.0,1.0,0,3,25,9
2013-09-24,1.0,1.0,1.0,1.0,18000,2,24,9
2013-09-23,0.97,0.97,0.97,0.97,0,1,23,9
2013-09-20,0.97,0.97,0.97,0.97,0,5,20,9
2013-09-19,0.97,0.97,0.97,0.97,0,4,19,9
2013-09-18,0.97,0.97,0.97,0.97,0,3,18,9
2013-09-17,0.97,0.97,0.97,0.97,0,2,17,9
2013-09-16,0.97,0.97,0.97,0.97,0,1,16,9
2013-09-13,0.97,0.97,0.97,0.97,3061,5,13,9
2013-09-12,0.98,0.98,0.98,0.98,0,4,12,9
2013-09-11,0.98,0.98,0.98,0.98,1000,3,11,9
2013-09-10,0.97,0.97,0.97,0.97,0,2,10,9
2013-09-09,0.97,0.97,0.97,0.97,0,1,9,9
2013-09-06,0.97,0.97,0.97,0.97,0,5,6,9
2013-09-05,0.97,0.97,0.97,0.97,0,4,5,9
2013-09-04,0.97,0.97,0.97,0.97,0,3,4,9
2013-09-03,0.97,0.97,0.97,0.97,3909,2,3,9
2013-08-30,1.01,1.01,1.01,1.01,0,5,30,8
2013-08-29,1.01,1.01,1.01,1.01,0,4,29,8
2013-08-28,1.01,1.01,1.01,1.01,0,3,28,8
2013-08-27,1.01,1.01,1.01,1.01,0,2,27,8
2013-08-26,1.01,1.01,1.01,1.01,0,1,26,8
2013-08-23,1.01,1.01,1.01,1.01,0,5,23,8
2013-08-22,1.01,1.01,1.01,1.01,0,4,22,8
2013-08-21,1.01,1.01,1.01,1.01,0,3,21,8
2013-08-20,1.01,1.01,1.01,1.01,0,2,20,8
2013-08-19,1.01,1.01,1.01,1.01,0,1,19,8
2013-08-16,1.01,1.01,1.01,1.01,1000,5,16,8
2013-08-15,1.01,1.01,1.01,1.01,0,4,15,8
2013-08-14,1.01,1.01,1.01,1.01,0,3,14,8
2013-08-13,1.01,1.01,1.01,1.01,0,2,13,8
2013-08-12,1.01,1.01,1.01,1.01,18000,1,12,8
2013-08-09,1.02,1.02,1.02,1.02,0,5,9,8
2013-08-08,1.01,1.02,1.01,1.02,18300,4,8,8
2013-08-07,1.01,1.01,1.01,1.01,1000,3,7,8
2013-08-06,1.01,1.01,1.01,1.01,0,2,6,8
2013-08-05,1.01,1.01,1.01,1.01,3000,1,5,8
2013-08-02,1.0,1.0,1.0,1.0,12932,5,2,8
2013-08-01,1.0,1.0,1.0,1.0,0,4,1,8
2013-07-31,1.0,1.0,1.0,1.0,0,3,31,7
2013-07-30,1.0,1.0,1.0,1.0,0,2,30,7
2013-07-29,1.0,1.0,1.0,1.0,0,1,29,7
2013-07-26,1.0,1.0,1.0,1.0,0,5,26,7
2013-07-25,1.0,1.0,1.0,1.0,0,4,25,7
2013-07-24,1.0,1.0,1.0,1.0,1000,3,24,7
2013-07-23,1.0,1.0,1.0,1.0,0,2,23,7
2013-07-22,1.0,1.0,1.0,1.0,3000,1,22,7
2013-07-19,1.0127,1.0159,0.997,1.0159,0,5,19,7
2013-07-18,1.0127,1.0159,0.997,1.0159,0,4,18,7
2013-07-17,1.0127,1.0159,0.997,1.0159,0,3,17,7
2013-07-16,1.0127,1.0159,0.997,1.0159,42000,2,16,7
2013-07-15,0.99,0.99,0.99,0.99,0,1,15,7
2013-07-12,1.0025,1.0025,0.99,0.99,29000,5,12,7
2013-07-11,0.97,0.97,0.97,0.97,0,4,11,7
2013-07-10,0.97,0.97,0.97,0.97,0,3,10,7
2013-07-09,0.97,0.97,0.97,0.97,0,2,9,7
2013-07-08,0.97,0.97,0.97,0.97,0,1,8,7
2013-07-05,0.97,0.97,0.97,0.97,10000,5,5,7
2013-07-03,0.995,0.995,0.995,0.995,0,3,3,7
2013-07-02,0.995,0.995,0.995,0.995,6000,2,2,7
2013-07-01,0.97,0.97,0.97,0.97,0,1,1,7
2013-06-28,0.97,0.97,0.97,0.97,0,5,28,6
2013-06-27,0.97,0.97,0.97,0.97,0,4,27,6
2013-06-26,0.97,0.97,0.97,0.97,0,3,26,6
2013-06-25,0.97,0.97,0.97,0.97,18000,2,25,6
2013-06-24,0.965,0.965,0.965,0.965,10000,1,24,6
2013-06-21,0.965,0.965,0.965,0.965,4300,5,21,6
2013-06-20,1.0,1.0,1.0,1.0,0,4,20,6
2013-06-19,1.0,1.0,1.0,1.0,200,3,19,6
2013-06-18,1.0,1.0,1.0,1.0,0,2,18,6
2013-06-17,1.0,1.0,1.0,1.0,0,1,17,6
2013-06-14,1.0,1.0,1.0,1.0,1000,5,14,6
2013-06-13,1.0,1.0,1.0,1.0,0,4,13,6
2013-06-12,1.0,1.0,1.0,1.0,0,3,12,6
2013-06-11,1.0,1.0,1.0,1.0,0,2,11,6
2013-06-10,1.0,1.0,1.0,1.0,0,1,10,6
2013-06-07,1.0,1.0,1.0,1.0,0,5,7,6
2013-06-06,1.0,1.0,1.0,1.0,5000,4,6,6
2013-06-05,1.06,1.06,1.06,1.06,400,3,5,6
2013-06-04,1.06,1.06,1.06,1.06,0,2,4,6
2013-06-03,1.06,1.06,1.06,1.06,0,1,3,6
2013-05-31,1.06,1.06,1.06,1.06,0,5,31,5
2013-05-30,1.06,1.06,1.06,1.06,0,4,30,5
2013-05-29,1.06,1.06,1.06,1.06,0,3,29,5
2013-05-28,1.06,1.06,1.06,1.06,10000,2,28,5
2013-05-24,1.03,1.03,1.03,1.03,0,5,24,5
2013-05-23,1.03,1.03,1.03,1.03,5000,4,23,5
2013-05-22,1.12,1.12,1.12,1.12,0,3,22,5
2013-05-21,1.12,1.12,1.12,1.12,0,2,21,5
2013-05-20,1.12,1.12,1.12,1.12,600,1,20,5
2013-05-17,1.14,1.14,1.14,1.14,0,5,17,5
2013-05-16,1.14,1.14,1.14,1.14,0,4,16,5
2013-05-15,1.14,1.14,1.14,1.14,0,3,15,5
2013-05-14,1.14,1.14,1.14,1.14,0,2,14,5
2013-05-13,1.14,1.14,1.14,1.14,106000,1,13,5
2013-05-10,1.14,1.14,1.14,1.14,1000,5,10,5
2013-05-09,1.08,1.08,1.08,1.08,700,4,9,5
2013-05-08,1.05,1.05,1.05,1.05,7000,3,8,5
2013-05-07,1.02,1.02,1.02,1.02,0,2,7,5
2013-05-06,1.02,1.02,1.02,1.02,18000,1,6,5
2013-05-03,1.01,1.01,1.01,1.01,0,5,3,5
2013-05-02,1.01,1.01,1.01,1.01,0,4,2,5
2013-05-01,1.01,1.01,1.01,1.01,10000,3,1,5
2013-04-30,1.032,1.032,1.02,1.02,2000,2,30,4
2013-04-29,1.03,1.03,1.03,1.03,12200,1,29,4
2013-04-26,1.02,1.02,1.02,1.02,0,5,26,4
2013-04-25,1.05,1.05,1.02,1.02,5000,4,25,4
2013-04-24,1.05,1.05,1.05,1.05,10000,3,24,4
2013-04-23,0.99,0.99,0.99,0.99,4000,2,23,4
2013-04-22,0.99,0.99,0.99,0.99,0,1,22,4
2013-04-19,0.99,0.99,0.99,0.99,0,5,19,4
2013-04-18,0.99,0.99,0.99,0.99,5000,4,18,4
2013-04-17,0.99,0.99,0.99,0.99,0,3,17,4
2013-04-16,0.99,0.99,0.99,0.99,0,2,16,4
2013-04-15,0.99,0.99,0.99,0.99,0,1,15,4
2013-04-12,0.99,0.99,0.99,0.99,7000,5,12,4
2013-04-11,0.99,0.99,0.99,0.99,0,4,11,4
2013-04-10,0.99,0.99,0.99,0.99,23000,3,10,4
2013-04-09,0.985,0.985,0.985,0.985,0,2,9,4
2013-04-08,0.985,0.985,0.985,0.985,0,1,8,4
2013-04-05,0.985,0.985,0.985,0.985,8000,5,5,4
2013-04-04,0.98,0.98,0.98,0.98,7000,4,4,4
2013-04-03,1.0,1.0,0.98,0.98,0,3,3,4
2013-04-02,1.0,1.0,0.98,0.98,0,2,2,4
2013-04-01,1.0,1.0,0.98,0.98,16218,1,1,4
2013-03-28,0.975,0.9794,0.975,0.9794,18000,4,28,3
2013-03-27,0.98,0.98,0.98,0.98,7000,3,27,3
2013-03-26,0.982,0.985,0.982,0.985,25337,2,26,3
2013-03-25,0.975,0.975,0.975,0.975,0,1,25,3
2013-03-22,0.975,0.975,0.975,0.975,5000,5,22,3
2013-03-21,0.975,0.975,0.975,0.975,3000,4,21,3
2013-03-20,0.95,0.95,0.95,0.95,0,3,20,3
2013-03-19,0.956,0.956,0.95,0.95,20000,2,19,3
2013-03-18,0.955,0.955,0.955,0.955,12000,1,18,3
2013-03-15,0.94,0.94,0.94,0.94,0,5,15,3
2013-03-14,0.94,0.94,0.94,0.94,25200,4,14,3
2013-03-13,0.96,0.96,0.96,0.96,0,3,13,3
2013-03-12,0.955,0.96,0.955,0.96,16000,2,12,3
2013-03-11,0.99,0.99,0.99,0.99,2000,1,11,3
2013-03-08,0.95,0.95,0.95,0.95,3000,5,8,3
2013-03-07,0.94,0.94,0.94,0.94,0,4,7,3
2013-03-06,0.94,0.94,0.94,0.94,68000,3,6,3
2013-03-05,0.945,0.945,0.945,0.945,10000,2,5,3
2013-03-04,0.98,0.98,0.955,0.955,0,1,4,3
2013-03-01,0.98,0.98,0.955,0.955,0,5,1,3
2013-02-28,0.98,0.98,0.955,0.955,0,4,28,2
2013-02-27,0.98,0.98,0.955,0.955,0,3,27,2
2013-02-26,0.98,0.98,0.955,0.955,6800,2,26,2
2013-02-25,0.95,0.95,0.95,0.95,0,1,25,2
2013-02-22,0.95,0.95,0.95,0.95,6000,5,22,2
2013-02-21,0.95,0.95,0.95,0.95,0,4,21,2
2013-02-20,0.95,0.95,0.95,0.95,10000,3,20,2
2013-02-19,0.96,0.96,0.96,0.96,6000,2,19,2
2013-02-15,0.945,0.945,0.945,0.945,0,5,15,2
2013-02-14,0.945,0.945,0.945,0.945,7000,4,14,2
2013-02-13,0.98,0.98,0.937,0.937,0,3,13,2
2013-02-12,0.98,0.98,0.937,0.937,0,2,12,2
2013-02-11,0.98,0.98,0.937,0.937,0,1,11,2
2013-02-08,0.98,0.98,0.937,0.937,16000,5,8,2
2013-02-07,0.955,0.955,0.955,0.955,0,4,7,2
2013-02-06,0.956,0.956,0.955,0.955,6000,3,6,2
2013-02-05,0.95,0.95,0.95,0.95,4000,2,5,2
2013-02-04,0.9536,0.9536,0.9536,0.9536,9000,1,4,2
2013-02-01,0.965,0.965,0.965,0.965,0,5,1,2
2013-01-31,0.965,0.965,0.965,0.965,0,4,31,1
2013-01-30,0.965,0.965,0.965,0.965,4000,3,30,1
2013-01-29,0.96,0.96,0.96,0.96,0,2,29,1
2013-01-28,0.96,0.96,0.96,0.96,0,1,28,1
2013-01-25,0.96,0.96,0.96,0.96,10000,5,25,1
2013-01-24,0.94,0.94,0.92,0.92,0,4,24,1
2013-01-23,0.94,0.94,0.92,0.92,0,3,23,1
2013-01-22,0.94,0.94,0.92,0.92,0,2,22,1
2013-01-18,0.94,0.94,0.92,0.92,24000,5,18,1
2013-01-17,0.942,0.942,0.942,0.942,2000,4,17,1
2013-01-16,0.915,0.915,0.915,0.915,0,3,16,1
2013-01-15,0.915,0.915,0.915,0.915,0,2,15,1
2013-01-14,0.915,0.915,0.915,0.915,0,1,14,1
2013-01-11,0.915,0.915,0.915,0.915,0,5,11,1
2013-01-10,0.915,0.915,0.915,0.915,0,4,10,1
2013-01-09,0.915,0.915,0.915,0.915,0,3,9,1
2013-01-08,0.915,0.915,0.915,0.915,0,2,8,1
2013-01-07,0.915,0.915,0.915,0.915,6000,1,7,1
2013-01-04,0.915,0.915,0.915,0.915,6000,5,4,1
2013-01-03,0.92,0.92,0.92,0.92,0,4,3,1
2013-01-02,0.92,0.92,0.92,0.92,0,3,2,1
2012-12-31,0.92,0.92,0.92,0.92,0,1,31,12
2012-12-28,0.92,0.92,0.92,0.92,0,5,28,12
2012-12-27,0.92,0.92,0.92,0.92,6000,4,27,12
2012-12-26,0.9209,0.93,0.917,0.93,0,3,26,12
2012-12-24,0.9209,0.93,0.917,0.93,0,1,24,12
2012-12-21,0.9209,0.93,0.917,0.93,0,5,21,12
2012-12-20,0.9209,0.93,0.917,0.93,0,4,20,12
2012-12-19,0.9209,0.93,0.917,0.93,0,3,19,12
2012-12-18,0.9209,0.93,0.917,0.93,0,2,18,12
2012-12-17,0.9209,0.93,0.917,0.93,40000,1,17,12
2012-12-14,0.925,0.925,0.925,0.925,0,5,14,12
2012-12-13,0.935,0.935,0.925,0.925,22000,4,13,12
2012-12-12,0.935,0.935,0.935,0.935,0,3,12,12
2012-12-11,0.935,0.935,0.935,0.935,12000,2,11,12
2012-12-10,0.928,0.928,0.928,0.928,20000,1,10,12
2012-12-07,0.921,0.921,0.921,0.921,0,5,7,12
2012-12-06,0.921,0.921,0.921,0.921,0,4,6,12
2012-12-05,0.921,0.921,0.921,0.921,0,3,5,12
2012-12-04,0.921,0.921,0.921,0.921,0,2,4,12
2012-12-03,0.921,0.921,0.921,0.921,0,1,3,12
2012-11-30,0.921,0.921,0.921,0.921,10000,5,30,11
2012-11-29,0.92,0.92,0.92,0.92,0,4,29,11
2012-11-28,0.92,0.92,0.92,0.92,0,3,28,11
2012-11-27,0.92,0.92,0.92,0.92,0,2,27,11
2012-11-26,0.92,0.92,0.92,0.92,0,1,26,11
2012-11-23,0.92,0.92,0.92,0.92,0,5,23,11
2012-11-21,0.92,0.92,0.92,0.92,0,3,21,11
2012-11-20,0.92,0.92,0.92,0.92,0,2,20,11
2012-11-19,0.92,0.92,0.92,0.92,0,1,19,11
2012-11-16,0.92,0.92,0.92,0.92,0,5,16,11
2012-11-15,0.92,0.92,0.92,0.92,0,4,15,11
2012-11-14,0.92,0.92,0.92,0.92,0,3,14,11
2012-11-13,0.92,0.92,0.92,0.92,0,2,13,11
2012-11-12,0.92,0.92,0.92,0.92,0,1,12,11
2012-11-09,0.92,0.92,0.92,0.92,0,5,9,11
2012-11-08,0.92,0.92,0.92,0.92,10000,4,8,11
2012-11-07,0.91,0.91,0.91,0.91,0,3,7,11
2012-11-06,0.91,0.91,0.91,0.91,30000,2,6,11
2012-11-05,0.92,0.92,0.915,0.915,0,1,5,11
2012-11-02,0.92,0.92,0.915,0.915,0,5,2,11
2012-11-01,0.92,0.92,0.915,0.915,12000,4,1,11
2012-10-31,0.92,0.92,0.915,0.915,0,3,31,10
2012-10-26,0.92,0.92,0.915,0.915,0,5,26,10
2012-10-25,0.92,0.92,0.915,0.915,0,4,25,10
2012-10-24,0.92,0.92,0.915,0.915,0,3,24,10
2012-10-23,0.92,0.92,0.915,0.915,0,2,23,10
2012-10-22,0.92,0.92,0.915,0.915,0,1,22,10
2012-10-19,0.92,0.92,0.915,0.915,30000,5,19,10
2012-10-18,0.88,0.88,0.88,0.88,0,4,18,10
2012-10-17,0.88,0.88,0.88,0.88,0,3,17,10
2012-10-16,0.88,0.88,0.88,0.88,0,2,16,10
2012-10-15,0.88,0.88,0.88,0.88,0,1,15,10
2012-10-12,0.88,0.88,0.88,0.88,0,5,12,10
2012-10-11,0.88,0.88,0.88,0.88,0,4,11,10
2012-10-10,0.88,0.88,0.88,0.88,0,3,10,10
2012-10-09,0.88,0.88,0.88,0.88,0,2,9,10
2012-10-08,0.88,0.88,0.88,0.88,0,1,8,10
2012-10-05,0.88,0.88,0.88,0.88,0,5,5,10
2012-10-04,0.88,0.88,0.88,0.88,6000,4,4,10
2012-10-03,0.8703,0.8703,0.8703,0.8703,0,3,3,10
2012-10-02,0.8703,0.8703,0.8703,0.8703,0,2,2,10
2012-10-01,0.8703,0.8703,0.8703,0.8703,0,1,1,10
2012-09-28,0.8703,0.8703,0.8703,0.8703,0,5,28,9
2012-09-27,0.8703,0.8703,0.8703,0.8703,4000,4,27,9
2012-09-26,0.87,0.87,0.87,0.87,0,3,26,9
2012-09-25,0.87,0.87,0.87,0.87,8000,2,25,9
2012-09-24,0.86,0.86,0.86,0.86,0,1,24,9
2012-09-21,0.86,0.86,0.86,0.86,0,5,21,9
2012-09-20,0.86,0.86,0.86,0.86,0,4,20,9
2012-09-19,0.86,0.86,0.86,0.86,0,3,19,9
2012-09-18,0.86,0.86,0.86,0.86,0,2,18,9
2012-09-17,0.86,0.86,0.86,0.86,0,1,17,9
2012-09-14,0.86,0.86,0.86,0.86,0,5,14,9
2012-09-13,0.86,0.86,0.86,0.86,21000,4,13,9
2012-09-12,0.86,0.86,0.86,0.86,14000,3,12,9
2012-09-11,0.85,0.85,0.85,0.85,0,2,11,9
2012-09-10,0.85,0.85,0.85,0.85,0,1,10,9
2012-09-07,0.85,0.85,0.85,0.85,0,5,7,9
2012-09-06,0.85,0.85,0.85,0.85,0,4,6,9
2012-09-05,0.85,0.85,0.85,0.85,0,3,5,9
2012-09-04,0.85,0.85,0.85,0.85,9500,2,4,9
2012-08-31,0.84,0.855,0.84,0.855,14500,5,31,8
2012-08-30,0.87,0.87,0.87,0.87,0,4,30,8
2012-08-29,0.87,0.87,0.87,0.87,0,3,29,8
2012-08-28,0.87,0.87,0.87,0.87,5000,2,28,8
2012-08-27,0.83,0.83,0.83,0.83,0,1,27,8
2012-08-24,0.83,0.83,0.83,0.83,0,5,24,8
2012-08-23,0.83,0.83,0.83,0.83,0,4,23,8
2012-08-22,0.83,0.83,0.83,0.83,0,3,22,8
2012-08-21,0.83,0.83,0.83,0.83,0,2,21,8
2012-08-20,0.83,0.83,0.83,0.83,0,1,20,8
2012-08-17,0.83,0.83,0.83,0.83,0,5,17,8
2012-08-16,0.83,0.83,0.83,0.83,0,4,16,8
2012-08-15,0.83,0.83,0.83,0.83,21000,3,15,8
2012-08-14,0.83,0.83,0.83,0.83,0,2,14,8
2012-08-13,0.83,0.83,0.83,0.83,19000,1,13,8
2012-08-10,0.825,0.825,0.825,0.825,7000,5,10,8
2012-08-09,0.801,0.801,0.8,0.8,0,4,9,8
2012-08-08,0.801,0.801,0.8,0.8,0,3,8,8
2012-08-07,0.801,0.801,0.8,0.8,0,2,7,8
2012-08-06,0.801,0.801,0.8,0.8,0,1,6,8
2012-08-03,0.801,0.801,0.8,0.8,0,5,3,8
2012-08-02,0.801,0.801,0.8,0.8,0,4,2,8
2012-08-01,0.801,0.801,0.8,0.8,0,3,1,8
2012-07-31,0.801,0.801,0.8,0.8,0,2,31,7
2012-07-30,0.801,0.801,0.8,0.8,0,1,30,7
2012-07-27,0.801,0.801,0.8,0.8,0,5,27,7
2012-07-26,0.801,0.801,0.8,0.8,0,4,26,7
2012-07-25,0.801,0.801,0.8,0.8,0,3,25,7
2012-07-24,0.801,0.801,0.8,0.8,0,2,24,7
2012-07-23,0.801,0.801,0.8,0.8,0,1,23,7
2012-07-20,0.801,0.801,0.8,0.8,0,5,20,7
2012-07-19,0.801,0.801,0.8,0.8,0,4,19,7
2012-07-18,0.801,0.801,0.8,0.8,0,3,18,7
2012-07-17,0.801,0.801,0.8,0.8,0,2,17,7
2012-07-16,0.801,0.801,0.8,0.8,18000,1,16,7
2012-07-13,0.8235,0.8235,0.8235,0.8235,0,5,13,7
2012-07-12,0.8235,0.8235,0.8235,0.8235,0,4,12,7
2012-07-11,0.8235,0.8235,0.8235,0.8235,0,3,11,7
2012-07-10,0.8235,0.8235,0.8235,0.8235,0,2,10,7
2012-07-09,0.8235,0.8235,0.8235,0.8235,0,1,9,7
2012-07-06,0.8235,0.8235,0.8235,0.8235,0,5,6,7
2012-07-05,0.8235,0.8235,0.8235,0.8235,0,4,5,7
2012-07-03,0.8235,0.8235,0.8235,0.8235,0,2,3,7
2012-07-02,0.8235,0.8235,0.8235,0.8235,2000,1,2,7
2012-06-29,0.8049,0.81,0.8049,0.81,21000,5,29,6
2012-06-28,0.795,0.795,0.795,0.795,0,4,28,6
2012-06-27,0.795,0.795,0.795,0.795,0,3,27,6
2012-06-26,0.795,0.795,0.795,0.795,0,2,26,6
2012-06-25,0.795,0.795,0.795,0.795,0,1,25,6
2012-06-22,0.795,0.795,0.795,0.795,0,5,22,6
2012-06-21,0.795,0.795,0.795,0.795,11000,4,21,6
2012-06-20,0.785,0.785,0.785,0.785,0,3,20,6
2012-06-19,0.785,0.785,0.785,0.785,0,2,19,6
2012-06-18,0.785,0.785,0.785,0.785,0,1,18,6
2012-06-15,0.785,0.785,0.785,0.785,12000,5,15,6
2012-06-14,0.77,0.77,0.77,0.77,0,4,14,6
2012-06-13,0.77,0.77,0.77,0.77,0,3,13,6
2012-06-12,0.77,0.77,0.77,0.77,20000,2,12,6
2012-06-11,0.769,0.769,0.769,0.769,0,1,11,6
2012-06-08,0.769,0.769,0.769,0.769,0,5,8,6
2012-06-07,0.769,0.769,0.769,0.769,0,4,7,6
2012-06-06,0.769,0.769,0.769,0.769,0,3,6,6
2012-06-05,0.769,0.769,0.769,0.769,7000,2,5,6
2012-06-04,0.7787,0.7787,0.7787,0.7787,0,1,4,6
2012-06-01,0.7787,0.7787,0.7787,0.7787,0,5,1,6
2012-05-31,0.7787,0.7787,0.7787,0.7787,0,4,31,5
2012-05-30,0.7787,0.7787,0.7787,0.7787,0,3,30,5
2012-05-29,0.7787,0.7787,0.7787,0.7787,0,2,29,5
2012-05-25,0.7787,0.7787,0.7787,0.7787,0,5,25,5
2012-05-24,0.7787,0.7787,0.7787,0.7787,0,4,24,5
2012-05-23,0.7787,0.7787,0.7787,0.7787,2000,3,23,5
2012-05-22,0.765,0.765,0.765,0.765,0,2,22,5
2012-05-21,0.765,0.765,0.765,0.765,0,1,21,5
2012-05-18,0.765,0.765,0.765,0.765,0,5,18,5
2012-05-17,0.765,0.765,0.765,0.765,7000,4,17,5
2012-05-16,0.795,0.795,0.795,0.795,79000,3,16,5
2012-05-15,0.8,0.8,0.8,0.8,12500,2,15,5
2012-05-14,0.785,0.785,0.785,0.785,401,1,14,5
2012-05-11,0.8,0.8,0.8,0.8,7000,5,11,5
2012-05-10,0.8,0.8,0.8,0.8,0,4,10,5
2012-05-09,0.8,0.8,0.8,0.8,10000,3,9,5
2012-05-08,0.81,0.81,0.81,0.81,0,2,8,5
